Timestamp,Date,Avg Rate (%/day),Total Amount Active Swaps (USD)
1452144798,1/7/16 6:33,0.03766,25355598.55
1452141180,1/7/16 5:33,0.03767,25297882.62
1452137596,1/7/16 4:33,0.03766,25124143.08
1452134007,1/7/16 3:33,0.03744,24230022.66
1452130390,1/7/16 2:33,0.03743,24260027.45
1452126811,1/7/16 1:33,0.03749,24067735.64
1452123188,1/7/16 0:33,0.03749,24135910.95
1452119571,1/6/16 23:32,0.0375,24177282.14
1452115993,1/6/16 22:33,0.0375,24109727.88
1452112404,1/6/16 21:33,0.03751,24057423.42
1452108783,1/6/16 20:33,0.03753,24108072.13
1452105176,1/6/16 19:32,0.03755,24142187.84
1452101596,1/6/16 18:33,0.03759,24159970.64
1452097936,1/6/16 17:32,0.03762,24173202.32
1452094345,1/6/16 16:32,0.03767,24167384.21
1452090727,1/6/16 15:32,0.03771,24145283.22
1452087131,1/6/16 14:32,0.03773,24259584.85
1452083545,1/6/16 13:32,0.03771,24250982.52
1452079941,1/6/16 12:32,0.03775,24162780.67
1452076323,1/6/16 11:32,0.03776,24141864.24
1452072725,1/6/16 10:32,0.03778,24091177.84
1452069114,1/6/16 9:31,0.03783,24049851.76
1452065522,1/6/16 8:32,0.03785,24005460.33
1452061920,1/6/16 7:32,0.03785,23995140.05
1452058315,1/6/16 6:31,0.03786,23935488.65
1452054735,1/6/16 5:32,0.03788,23948417.32
1452051140,1/6/16 4:32,0.03799,23879865.48
1452047538,1/6/16 3:32,0.03806,23866993.31
1452043932,1/6/16 2:32,0.03819,23868504.79
1452040332,1/6/16 1:32,0.03829,23914985.83
1452036729,1/6/16 0:32,0.03839,23926907.67
1452033133,1/5/16 23:32,0.03846,23904244.66
1452029513,1/5/16 22:31,0.03855,23916530.04
1452025922,1/5/16 21:32,0.03863,23920712.54
1452022311,1/5/16 20:31,0.03884,23928004.86
1452018732,1/5/16 19:32,0.03893,23879354.78
1452015129,1/5/16 18:32,0.0391,23857756.52
1452011518,1/5/16 17:31,0.03929,23736206.57
1452007895,1/5/16 16:31,0.03938,23681576.75
1452004294,1/5/16 15:31,0.03945,23744122.83
1452000707,1/5/16 14:31,0.03948,23843691.73
1451997089,1/5/16 13:31,0.03945,23904544.3
1451993504,1/5/16 12:31,0.03946,23878386.04
1451989896,1/5/16 11:31,0.03947,23912432.39
1451986303,1/5/16 10:31,0.03947,23946117.66
1451982693,1/5/16 9:31,0.03946,23926805.5
1451979102,1/5/16 8:31,0.0395,23830332.2
1451975489,1/5/16 7:31,0.0395,23847464.13
1451971898,1/5/16 6:31,0.03949,23850275.62
1451968297,1/5/16 5:31,0.03948,23808931.63
1451964695,1/5/16 4:31,0.03948,23835807.73
1451961087,1/5/16 3:31,0.03948,23780295.07
1451957507,1/5/16 2:31,0.03948,23796632.1
1451953901,1/5/16 1:31,0.03949,23802499.5
1451950293,1/5/16 0:31,0.03949,23789437.66
1451946768,1/4/16 23:32,0.03948,23785344.18
1451943183,1/4/16 22:33,0.03947,23723832.63
1451939578,1/4/16 21:32,0.03947,23821874.78
1451935978,1/4/16 20:32,0.03944,23841448.5
1451932366,1/4/16 19:32,0.03944,23820903.59
1451928768,1/4/16 18:32,0.03944,23773464.4
1451925085,1/4/16 17:31,0.03946,23760121.73
1451921497,1/4/16 16:31,0.03946,23725513.93
1451917880,1/4/16 15:31,0.03947,23641490.45
1451914276,1/4/16 14:31,0.03948,23640397.69
1451910694,1/4/16 13:31,0.03958,23636935.77
1451907088,1/4/16 12:31,0.03959,23673136.48
1451903486,1/4/16 11:31,0.03959,23692545.18
1451899897,1/4/16 10:31,0.03959,23678776.89
1451896277,1/4/16 9:31,0.03959,23665465.93
1451892685,1/4/16 8:31,0.03952,23623038.18
1451889077,1/4/16 7:31,0.03952,23652384.77
1451885491,1/4/16 6:31,0.03955,23657686.26
1451881884,1/4/16 5:31,0.03955,23654921.56
1451878274,1/4/16 4:31,0.03956,23656673.73
1451874680,1/4/16 3:31,0.03956,23670351.74
1451871087,1/4/16 2:31,0.03958,23656542.13
1451867487,1/4/16 1:31,0.03957,23676329.14
1451863896,1/4/16 0:31,0.03955,23680884.23
1451860296,1/3/16 23:31,0.03954,23647137.72
1451856688,1/3/16 22:31,0.03954,23655571.27
1451853097,1/3/16 21:31,0.03953,23727308.31
1451849508,1/3/16 20:31,0.03952,23545021.29
1451845891,1/3/16 19:31,0.03952,23516774.98
1451842290,1/3/16 18:31,0.03953,23476203.73
1451838693,1/3/16 17:31,0.03953,23554428.31
1451835106,1/3/16 16:31,0.03955,23525524.38
1451831493,1/3/16 15:31,0.0396,23524064.16
1451827894,1/3/16 14:31,0.03959,23596644.5
1451824287,1/3/16 13:31,0.0396,23613901.4
1451820690,1/3/16 12:31,0.03959,23612588.31
1451817082,1/3/16 11:31,0.03965,23606236.21
1451813486,1/3/16 10:31,0.03964,23597299.91
1451809885,1/3/16 9:31,0.03966,23602826.08
1451806297,1/3/16 8:31,0.03967,23599839.74
1451802693,1/3/16 7:31,0.03968,23606432.35
1451799088,1/3/16 6:31,0.0397,23651615.96
1451795491,1/3/16 5:31,0.03973,23626870.64
1451791888,1/3/16 4:31,0.03973,23632959.58
1451788287,1/3/16 3:31,0.03973,23634380.26
1451784702,1/3/16 2:31,0.03976,23513988.28
1451781090,1/3/16 1:31,0.0398,23723829.08
1451777505,1/3/16 0:31,0.03983,23742916.64
1451773878,1/2/16 23:31,0.03983,23748549.81
1451770288,1/2/16 22:31,0.03984,23758159.31
1451766687,1/2/16 21:31,0.03985,23746539.09
1451763084,1/2/16 20:31,0.03989,23793821.1
1451759484,1/2/16 19:31,0.03991,23793007.99
1451755889,1/2/16 18:31,0.03991,23785576.22
1451752285,1/2/16 17:31,0.03991,23766519.04
1451748684,1/2/16 16:31,0.03991,23895869.97
1451745105,1/2/16 15:31,0.03993,23916201.33
1451741482,1/2/16 14:31,0.03993,23916214.48
1451737909,1/2/16 13:31,0.03996,23918080.87
1451734309,1/2/16 12:31,0.03998,23851619.83
1451730711,1/2/16 11:31,0.04001,23850265.69
1451727105,1/2/16 10:31,0.04002,23842366.27
1451723511,1/2/16 9:31,0.04003,23848853.12
1451719889,1/2/16 8:31,0.04004,23837087.67
1451716286,1/2/16 7:31,0.04004,23843972.6
1451712712,1/2/16 6:31,0.04009,23866865.9
1451709085,1/2/16 5:31,0.0401,23863780.59
1451705492,1/2/16 4:31,0.04011,23873916.7
1451701911,1/2/16 3:31,0.04012,23873654.05
1451698313,1/2/16 2:31,0.04013,23898836.61
1451694692,1/2/16 1:31,0.04027,24022379.98
1451691114,1/2/16 0:31,0.04043,24047913.63
1451687516,1/1/16 23:31,0.04045,24051176.54
1451683892,1/1/16 22:31,0.04045,23991875.01
1451680308,1/1/16 21:31,0.04047,23991753.57
1451676689,1/1/16 20:31,0.04051,24059433.61
1451673091,1/1/16 19:31,0.04051,24141595.16
1451669595,1/1/16 18:33,0.04052,24131492.28
1451665991,1/1/16 17:33,0.04053,24072626.95
1451662394,1/1/16 16:33,0.04055,23985300.03
1451658728,1/1/16 15:32,0.04059,23974301.15
1451655129,1/1/16 14:32,0.04064,24053610.13
1451651532,1/1/16 13:32,0.04069,24064015.01
1451647952,1/1/16 12:32,0.04072,24062192.44
1451644330,1/1/16 11:32,0.04073,24080327.45
1451640733,1/1/16 10:32,0.04076,23971690.82
1451637157,1/1/16 9:32,0.04075,23956908.88
1451633558,1/1/16 8:32,0.04074,24013019.29
1451629966,1/1/16 7:32,0.04073,23915320.81
1451626330,1/1/16 6:32,0.04078,23845655.14
1451622750,1/1/16 5:32,0.0408,23715960.08
1451619152,1/1/16 4:32,0.0409,23866492.51
1451615557,1/1/16 3:32,0.04092,23863801.21
1451611934,1/1/16 2:32,0.04095,23911360.44
1451608360,1/1/16 1:32,0.04097,23871837.98
1451604761,1/1/16 0:32,0.041,23866088.88
1451601137,12/31/15 23:32,0.04101,23833577.56
1451597537,12/31/15 22:32,0.04104,23814814.4
1451593933,12/31/15 21:32,0.04111,23902568.05
1451590344,12/31/15 20:32,0.04118,23916982.9
1451586761,12/31/15 19:32,0.0412,23909752.31
1451583169,12/31/15 18:32,0.04129,23917969.07
1451579541,12/31/15 17:32,0.04158,24113410.05
1451576658,12/31/15 16:44,0.04161,24179527.13
1451572324,12/31/15 15:32,0.04161,24158059.46
1451568722,12/31/15 14:32,0.04162,24175875.53
1451565130,12/31/15 13:32,0.04164,24182902.12
1451561516,12/31/15 12:31,0.04164,24187355.03
1451557924,12/31/15 11:32,0.04167,24254039.1
1451554323,12/31/15 10:32,0.04172,24251658.58
1451550719,12/31/15 9:31,0.04174,24336996.39
1451547131,12/31/15 8:32,0.04177,24340353.18
1451543533,12/31/15 7:32,0.0418,24274777.25
1451539924,12/31/15 6:32,0.04192,24071902.85
1451536324,12/31/15 5:32,0.04192,24016415.9
1451532720,12/31/15 4:32,0.04193,24011045.88
1451529126,12/31/15 3:32,0.04194,24023956.93
1451525529,12/31/15 2:32,0.04196,24033717.77
1451521925,12/31/15 1:32,0.04206,24014442.63
1451518326,12/31/15 0:32,0.04202,24026310.17
1451514748,12/30/15 23:32,0.04203,24004829.11
1451511126,12/30/15 22:32,0.04204,24020040.22
1451507528,12/30/15 21:32,0.04207,24028675.46
1451503936,12/30/15 20:32,0.04207,24013057.99
1451500329,12/30/15 19:32,0.04211,24004726.75
1451496737,12/30/15 18:32,0.04213,23978787.91
1451493137,12/30/15 17:32,0.04212,23885664.14
1451489526,12/30/15 16:32,0.04212,23927664.95
1451485936,12/30/15 15:32,0.04372,24016694.14
1451482331,12/30/15 14:32,0.04379,24023844.67
1451478737,12/30/15 13:32,0.04389,23932602.33
1451475129,12/30/15 12:32,0.04392,23923469.91
1451471531,12/30/15 11:32,0.04394,23980230.04
1451467928,12/30/15 10:32,0.04398,23914844.23
1451464326,12/30/15 9:32,0.04407,24008623.14
1451460725,12/30/15 8:32,0.04412,23933714.07
1451457126,12/30/15 7:32,0.04413,23919600.16
1451453521,12/30/15 6:32,0.04414,23932109.93
1451449945,12/30/15 5:32,0.04417,23851738.85
1451446326,12/30/15 4:32,0.04427,23793008.02
1451442732,12/30/15 3:32,0.04451,23764108.38
1451439134,12/30/15 2:32,0.04481,23774109.03
1451435523,12/30/15 1:32,0.04491,23738236.96
1451431930,12/30/15 0:32,0.04506,23832362.12
1451428314,12/29/15 23:31,0.04514,23777748.2
1451424720,12/29/15 22:32,0.0451,23888587.05
1451421121,12/29/15 21:32,0.04516,23923357.11
1451417533,12/29/15 20:32,0.04554,23874818.35
1451413927,12/29/15 19:32,0.0456,23661102.86
1451410340,12/29/15 18:32,0.04607,23847129.88
1451406734,12/29/15 17:32,0.04617,23851094.02
1451403135,12/29/15 16:32,0.04626,24367862.01
1451399564,12/29/15 15:32,0.04655,24381507.76
1451395952,12/29/15 14:32,0.04662,24366757.21
1451392353,12/29/15 13:32,0.04679,24375254.87
1451388747,12/29/15 12:32,0.04686,24376256.77
1451385150,12/29/15 11:32,0.04697,24339168.49
1451381572,12/29/15 10:32,0.04702,24337290.62
1451377962,12/29/15 9:32,0.04703,24259257.11
1451374357,12/29/15 8:32,0.047,24132408.88
1451370758,12/29/15 7:32,0.04698,24137636.12
1451367153,12/29/15 6:32,0.0476,24157077.94
1451363570,12/29/15 5:32,0.04764,24150290.96
1451359965,12/29/15 4:32,0.04763,24133576.22
1451356368,12/29/15 3:32,0.04772,24081313.86
1451352767,12/29/15 2:32,0.04779,24062897.98
1451349176,12/29/15 1:32,0.0486,24059776.24
1451345555,12/29/15 0:32,0.04881,24160465.33
1451341920,12/28/15 23:32,0.04908,24088158.71
1451338336,12/28/15 22:32,0.04915,24111728.89
1451334707,12/28/15 21:31,0.04913,24096698.78
1451331137,12/28/15 20:32,0.04914,24111562.17
1451327517,12/28/15 19:31,0.04915,24151294.26
1451323915,12/28/15 18:31,0.04925,24200302.8
1451320311,12/28/15 17:31,0.04935,24060497.2
1451316705,12/28/15 16:31,0.04945,24039170.6
1451313122,12/28/15 15:32,0.04944,24058879.66
1451309508,12/28/15 14:31,0.04942,24296754.88
1451305907,12/28/15 13:31,0.04941,24389120.22
1451302297,12/28/15 12:31,0.04959,24503057.13
1451298708,12/28/15 11:31,0.04955,24488105.25
1451295115,12/28/15 10:31,0.04929,24593106.11
1451291501,12/28/15 9:31,0.04913,24676796.35
1451287898,12/28/15 8:31,0.04906,24612765.92
1451284310,12/28/15 7:31,0.04907,24605454.4
1451280721,12/28/15 6:32,0.04899,24670727.53
1451277110,12/28/15 5:31,0.04886,24735347.5
1451273505,12/28/15 4:31,0.04857,24765412
1451269918,12/28/15 3:31,0.04857,24808937.53
1451266319,12/28/15 2:31,0.04832,24743686.26
1451262705,12/28/15 1:31,0.04801,24808443.72
1451259102,12/28/15 0:31,0.04698,24686249.35
1451255501,12/27/15 23:31,0.04662,24537308.45
1451251908,12/27/15 22:31,0.04664,24681012.84
1451248299,12/27/15 21:31,0.04651,24682293.56
1451244701,12/27/15 20:31,0.04524,24608054.42
1451241105,12/27/15 19:31,0.04523,24610003
1451237501,12/27/15 18:31,0.04472,24627890.46
1451233905,12/27/15 17:31,0.04473,24651211.71
1451230327,12/27/15 16:32,0.04379,24670701.83
1451226711,12/27/15 15:31,0.04392,24715594.05
1451223101,12/27/15 14:31,0.04399,24735861.78
1451219516,12/27/15 13:31,0.04303,24712280.37
1451215917,12/27/15 12:31,0.0423,24600087.36
1451212305,12/27/15 11:31,0.04157,24539167.36
1451208710,12/27/15 10:31,0.04128,24527434.96
1451205127,12/27/15 9:32,0.04098,24448066.33
1451201520,12/27/15 8:32,0.04094,24453571.65
1451197913,12/27/15 7:31,0.04095,24484316.68
1451194313,12/27/15 6:31,0.04089,24444151.76
1451190709,12/27/15 5:31,0.04104,24506721.66
1451187103,12/27/15 4:31,0.04091,24459930.99
1451183526,12/27/15 3:32,0.04006,24350402.41
1451179921,12/27/15 2:32,0.0397,24266002.12
1451176324,12/27/15 1:32,0.03817,23839836.75
1451172729,12/27/15 0:32,0.03781,23769405.41
1451169117,12/26/15 23:31,0.03729,23723434.68
1451165531,12/26/15 22:32,0.03675,23599736.49
1451161927,12/26/15 21:32,0.03675,23340088.64
1451158325,12/26/15 20:32,0.03665,23378062.85
1451154728,12/26/15 19:32,0.03683,23652368.18
1451151129,12/26/15 18:32,0.03623,23490391.39
1451147505,12/26/15 17:31,0.03628,22769472.58
1451143898,12/26/15 16:31,0.03631,22557021.43
1451140309,12/26/15 15:31,0.03628,22673266.1
1451136706,12/26/15 14:31,0.03627,22709586.51
1451133110,12/26/15 13:31,0.0368,22543289.13
1451129520,12/26/15 12:32,0.03676,22494035.76
1451125911,12/26/15 11:31,0.03697,22350669.97
1451122305,12/26/15 10:31,0.03699,21851354.08
1451118708,12/26/15 9:31,0.03687,21893278.29
1451115089,12/26/15 8:31,0.03678,22054227.27
1451111501,12/26/15 7:31,0.03671,22089523.99
1451107908,12/26/15 6:31,0.0366,22172610.14
1451104291,12/26/15 5:31,0.03667,22136030.1
1451100694,12/26/15 4:31,0.03663,22493341.89
1451097109,12/26/15 3:31,0.03663,22473128.27
1451093494,12/26/15 2:31,0.03661,22528411.74
1451089879,12/26/15 1:31,0.03656,22431162.71
1451086293,12/26/15 0:31,0.03643,22467339.73
1451082704,12/25/15 23:31,0.03642,22321659.71
1451079106,12/25/15 22:31,0.03618,22334775.13
1451075498,12/25/15 21:31,0.03612,22341265.57
1451071900,12/25/15 20:31,0.0362,22368047.19
1451068281,12/25/15 19:31,0.03619,22376602.82
1451064707,12/25/15 18:31,0.03622,22555941.05
1451061087,12/25/15 17:31,0.03624,22538891.73
1451057505,12/25/15 16:31,0.0363,22550769.15
1451053904,12/25/15 15:31,0.03641,22599580.68
1451050290,12/25/15 14:31,0.03641,22594590.98
1451046683,12/25/15 13:31,0.03655,22529371.17
1451043086,12/25/15 12:31,0.03665,22574151.22
1451039491,12/25/15 11:31,0.03681,22380443.19
1451035894,12/25/15 10:31,0.03683,22397297.9
1451032314,12/25/15 9:31,0.03689,22414363.51
1451028691,12/25/15 8:31,0.03668,23020172.77
1451025095,12/25/15 7:31,0.03671,22986941.1
1451021484,12/25/15 6:31,0.03678,22954340.49
1451017890,12/25/15 5:31,0.03682,22857163.73
1451014310,12/25/15 4:31,0.03686,22883324.1
1451010714,12/25/15 3:31,0.03689,22844015.3
1451007105,12/25/15 2:31,0.03694,22794198.74
1451003505,12/25/15 1:31,0.03702,22770440.81
1450999885,12/25/15 0:31,0.03704,22766410.72
1450996295,12/24/15 23:31,0.03706,22720518.39
1450992709,12/24/15 22:31,0.03717,22788903.45
1450989106,12/24/15 21:31,0.03715,22816342.69
1450985493,12/24/15 20:31,0.03717,22634506.13
1450981907,12/24/15 19:31,0.037,22804880.16
1450978292,12/24/15 18:31,0.03692,22791224.94
1450974700,12/24/15 17:31,0.03687,22770882.25
1450971113,12/24/15 16:31,0.03666,22835906.35
1450967493,12/24/15 15:31,0.03661,22803373.66
1450963892,12/24/15 14:31,0.03658,22842531.46
1450960310,12/24/15 13:31,0.03662,22836330.4
1450956688,12/24/15 12:31,0.03658,22976303.53
1450953089,12/24/15 11:31,0.03659,22998425.34
1450949492,12/24/15 10:31,0.03662,22893303.05
1450945912,12/24/15 9:31,0.03659,22899926.21
1450942304,12/24/15 8:31,0.0366,22915083.72
1450938708,12/24/15 7:31,0.03658,22885469.34
1450935092,12/24/15 6:31,0.03657,22821095.65
1450931506,12/24/15 5:31,0.03662,22600853.09
1450927912,12/24/15 4:31,0.0366,22711909.65
1450924315,12/24/15 3:31,0.03666,22605952.31
1450920698,12/24/15 2:31,0.03692,22312846.66
1450917113,12/24/15 1:31,0.03723,21969968.3
1450913499,12/24/15 0:31,0.03737,22035422.01
1450909898,12/23/15 23:31,0.03743,22158689.12
1450906288,12/23/15 22:31,0.03764,22434132.24
1450902707,12/23/15 21:31,0.03771,22424944.23
1450899110,12/23/15 20:31,0.03767,22680766.22
1450895491,12/23/15 19:31,0.03804,22267510.42
1450891913,12/23/15 18:31,0.03808,22192965.58
1450888287,12/23/15 17:31,0.03818,22197140.33
1450884718,12/23/15 16:31,0.03823,22367718.93
1450881110,12/23/15 15:31,0.03654,22401528.9
1450877512,12/23/15 14:31,0.03662,22521175.9
1450873910,12/23/15 13:31,0.0367,22161693.82
1450870300,12/23/15 12:31,0.03692,22411486.35
1450866711,12/23/15 11:31,0.03704,22525343.69
1450863104,12/23/15 10:31,0.03711,22557476.97
1450859502,12/23/15 9:31,0.03729,22512566.62
1450855893,12/23/15 8:31,0.03731,22539431.88
1450852295,12/23/15 7:31,0.0374,22543541.08
1450848701,12/23/15 6:31,0.03772,22560901.99
1450845114,12/23/15 5:31,0.03769,22550828.6
1450841513,12/23/15 4:31,0.03772,22553603.77
1450837909,12/23/15 3:31,0.03774,22544110.55
1450834308,12/23/15 2:31,0.03779,22523775.33
1450830706,12/23/15 1:31,0.03801,22349846
1450827120,12/23/15 0:32,0.03809,22330549.27
1450823520,12/22/15 23:32,0.03822,22361711.22
1450819909,12/22/15 22:31,0.03851,22127133.39
1450816305,12/22/15 21:31,0.03871,22055695.31
1450812718,12/22/15 20:31,0.03915,22033770.03
1450809121,12/22/15 19:32,0.03964,22122923.43
1450805516,12/22/15 18:31,0.03997,22135134.35
1450801916,12/22/15 17:31,0.04019,22116705.66
1450798298,12/22/15 16:31,0.04072,22163170.38
1450794718,12/22/15 15:31,0.04105,22232793.1
1450791097,12/22/15 14:31,0.04123,22268807.24
1450787527,12/22/15 13:32,0.04147,22366670.94
1450783917,12/22/15 12:31,0.04162,22367937.78
1450780329,12/22/15 11:32,0.04168,22343504.1
1450776719,12/22/15 10:31,0.0417,22399796.78
1450773099,12/22/15 9:31,0.04192,22364325.97
1450769497,12/22/15 8:31,0.04197,22366512.84
1450765909,12/22/15 7:31,0.04233,22103995.62
1450762328,12/22/15 6:32,0.04252,22135679.02
1450758706,12/22/15 5:31,0.04253,22240426.64
1450755125,12/22/15 4:32,0.04281,22378577.19
1450751517,12/22/15 3:31,0.04293,22324068.84
1450747924,12/22/15 2:32,0.04291,22421039.17
1450744323,12/22/15 1:32,0.04301,22420311.05
1450740704,12/22/15 0:31,0.04315,22336285.76
1450737110,12/21/15 23:31,0.04344,22272803.45
1450733523,12/21/15 22:32,0.04362,22391021.01
1450729931,12/21/15 21:32,0.04385,22258657.73
1450726324,12/21/15 20:32,0.05366,22958719.99
1450722721,12/21/15 19:32,0.05399,23032090.91
1450719190,12/21/15 18:33,0.05414,23028781.09
1450715583,12/21/15 17:33,0.05459,23171258.54
1450711988,12/21/15 16:33,0.05492,24316004.14
1450708419,12/21/15 15:33,0.09046,27336936.36
1450704833,12/21/15 14:33,0.09356,27869349.42
1450701223,12/21/15 13:33,0.08435,27386504.12
1450697524,12/21/15 12:32,0.04793,21535916.37
1450693934,12/21/15 11:32,0.04795,22171521.78
1450690329,12/21/15 10:32,0.04802,22177691.02
1450686753,12/21/15 9:32,0.04808,22183737.35
1450683147,12/21/15 8:32,0.04814,22197923.46
1450679543,12/21/15 7:32,0.04819,22314135.42
1450675932,12/21/15 6:32,0.04823,22224025.87
1450672337,12/21/15 5:32,0.04825,22354180.39
1450668726,12/21/15 4:32,0.04831,22497725.04
1450665144,12/21/15 3:32,0.04835,22504839.85
1450661534,12/21/15 2:32,0.04867,22495359.21
1450657938,12/21/15 1:32,0.0488,22336065.82
1450654328,12/21/15 0:32,0.04899,22761214.29
1450650744,12/20/15 23:32,0.04912,22815375.9
1450647153,12/20/15 22:32,0.04916,22672331.64
1450643532,12/20/15 21:32,0.0492,22632931.17
1450639934,12/20/15 20:32,0.04921,22384408.8
1450636340,12/20/15 19:32,0.04902,22478818.14
1450632734,12/20/15 18:32,0.0496,22694824.15
1450629156,12/20/15 17:32,0.04957,22803468.99
1450625519,12/20/15 16:31,0.04975,22685104.23
1450621940,12/20/15 15:32,0.04971,22890625.72
1450618341,12/20/15 14:32,0.0497,22903293.21
1450614742,12/20/15 13:32,0.04959,22970626.62
1450611137,12/20/15 12:32,0.04965,22932756.91
1450607535,12/20/15 11:32,0.04962,23023788.21
1450603923,12/20/15 10:32,0.04958,23078543.89
1450600335,12/20/15 9:32,0.04962,23063093.2
1450596726,12/20/15 8:32,0.04966,23096460.88
1450593129,12/20/15 7:32,0.04966,23116316.7
1450589557,12/20/15 6:32,0.04967,23122269.79
1450585948,12/20/15 5:32,0.0498,23037545.22
1450582354,12/20/15 4:32,0.04991,23098347.83
1450578754,12/20/15 3:32,0.05005,23169942.82
1450575150,12/20/15 2:32,0.05013,23205927.07
1450571530,12/20/15 1:32,0.05013,23109891.42
1450567945,12/20/15 0:32,0.05018,23136888.39
1450564334,12/19/15 23:32,0.05015,23160699.5
1450560731,12/19/15 22:32,0.05021,23103793.89
1450557148,12/19/15 21:32,0.05024,23168356.17
1450553553,12/19/15 20:32,0.05022,23267828.61
1450549957,12/19/15 19:32,0.05011,23271743.07
1450546346,12/19/15 18:32,0.05001,23190522.42
1450542749,12/19/15 17:32,0.05003,22936497
1450539151,12/19/15 16:32,0.05,23073036.42
1450535552,12/19/15 15:32,0.05,23038104.65
1450531962,12/19/15 14:32,0.04998,23117804.06
1450528346,12/19/15 13:32,0.04999,23151669.92
1450524731,12/19/15 12:32,0.04999,23145772.74
1450521139,12/19/15 11:32,0.05003,23102853.05
1450517558,12/19/15 10:32,0.05008,23015359.3
1450513955,12/19/15 9:32,0.05016,23146133.29
1450510363,12/19/15 8:32,0.05021,23278421.25
1450506743,12/19/15 7:32,0.05024,23243627.83
1450503150,12/19/15 6:32,0.0503,23204171.57
1450499551,12/19/15 5:32,0.05035,23198208.71
1450495939,12/19/15 4:32,0.05039,23192747.21
1450492343,12/19/15 3:32,0.05036,23254076.03
1450488747,12/19/15 2:32,0.05046,23328140.17
1450485134,12/19/15 1:32,0.05052,23219294.61
1450481564,12/19/15 0:32,0.05054,23200236.4
1450477962,12/18/15 23:32,0.05047,23188021.22
1450474364,12/18/15 22:32,0.05052,23233939.06
1450470771,12/18/15 21:32,0.05058,23089786.52
1450467161,12/18/15 20:32,0.05126,23071472.26
1450463555,12/18/15 19:32,0.05207,23124930.95
1450459963,12/18/15 18:32,0.05221,23137999.22
1450456367,12/18/15 17:32,0.05233,23217296.56
1450452753,12/18/15 16:32,0.05263,23210013.38
1450449166,12/18/15 15:32,0.05284,23205071.57
1450445563,12/18/15 14:32,0.05312,23265194.51
1450441952,12/18/15 13:32,0.05346,23135458.08
1450438368,12/18/15 12:32,0.05384,23146497.37
1450434757,12/18/15 11:32,0.05389,23164088.94
1450431167,12/18/15 10:32,0.05399,23164854.43
1450427581,12/18/15 9:33,0.05414,23033570.75
1450423979,12/18/15 8:32,0.05434,23567617.54
1450420358,12/18/15 7:32,0.0546,23711164.79
1450416761,12/18/15 6:32,0.05477,23579899.24
1450413158,12/18/15 5:32,0.055,23633226.64
1450409571,12/18/15 4:32,0.05522,23693359.44
1450405980,12/18/15 3:33,0.05563,23713464.16
1450402357,12/18/15 2:32,0.0558,23731277.31
1450398761,12/18/15 1:32,0.0559,23734346.63
1450395176,12/18/15 0:32,0.05626,23686148.66
1450391571,12/17/15 23:32,0.05627,23805070.09
1450387986,12/17/15 22:33,0.05642,23821274.53
1450384382,12/17/15 21:33,0.05679,23812027.8
1450380789,12/17/15 20:33,0.05718,23770073.3
1450377188,12/17/15 19:33,0.05753,23711993.64
1450373586,12/17/15 18:33,0.05785,23734024.08
1450369978,12/17/15 17:32,0.05895,24018103.78
1450366367,12/17/15 16:32,0.05923,23971915.82
1450362797,12/17/15 15:33,0.05957,24013601.19
1450359170,12/17/15 14:32,0.05957,24047521.47
1450355574,12/17/15 13:32,0.05995,24027604.17
1450351977,12/17/15 12:32,0.05999,24044250.08
1450348370,12/17/15 11:32,0.06019,24221411.61
1450344796,12/17/15 10:33,0.06025,24138571.48
1450341204,12/17/15 9:33,0.06142,24610663.08
1450337601,12/17/15 8:33,0.06136,24619677.1
1450333991,12/17/15 7:33,0.06162,24562488.49
1450330390,12/17/15 6:33,0.0617,24479405.67
1450326790,12/17/15 5:33,0.06192,24572386.15
1450323190,12/17/15 4:33,0.06228,24698368.85
1450319585,12/17/15 3:33,0.06224,24697653.59
1450315999,12/17/15 2:33,0.06231,24607956.36
1450312408,12/17/15 1:33,0.0626,24398577.81
1450308787,12/17/15 0:33,0.06288,24372614.13
1450305205,12/16/15 23:33,0.06305,24332781.01
1450301610,12/16/15 22:33,0.0634,24273816.6
1450298011,12/16/15 21:33,0.06377,24247984.93
1450294400,12/16/15 20:33,0.06528,24819989.14
1450290805,12/16/15 19:33,0.06742,24661642.98
1450287217,12/16/15 18:33,0.0679,24669524.14
1450283622,12/16/15 17:33,0.06833,24617890.47
1450279998,12/16/15 16:33,0.06843,24743298.84
1450276404,12/16/15 15:33,0.06853,24791166.86
1450272818,12/16/15 14:33,0.06947,25310770.26
1450269209,12/16/15 13:33,0.06988,25529507.44
1450265623,12/16/15 12:33,0.06993,25487273.23
1450261999,12/16/15 11:33,0.06976,25499521.77
1450258390,12/16/15 10:33,0.06978,25989761
1450254811,12/16/15 9:33,0.06939,25837602.22
1450251195,12/16/15 8:33,0.06934,25923979.36
1450247600,12/16/15 7:33,0.06919,25894662.83
1450244006,12/16/15 6:33,0.06972,25950343.23
1450240414,12/16/15 5:33,0.07069,25998928.2
1450236789,12/16/15 4:33,0.06898,25902185.16
1450233248,12/16/15 3:34,0.06907,26015022.75
1450229657,12/16/15 2:34,0.06915,26318742.64
1450226077,12/16/15 1:34,0.06896,26303779.76
1450222462,12/16/15 0:34,0.06856,26318238.34
1450218869,12/15/15 23:34,0.06869,26061835.07
1450215201,12/15/15 22:33,0.06887,26324335.73
