Date,Rate
26/05/2012,32.06
27/05/2012,32.0637
28/05/2012,32.099
29/05/2012,32.092
30/05/2012,32.3295
31/05/2012,32.81
1/6/12,33.3852
2/6/12,33.6364
3/6/12,33.6702
4/6/12,33.62
5/6/12,33.505
6/6/12,33.0315
7/6/12,32.33
8/6/12,32.2463
9/6/12,32.5005
10/6/12,32.46
11/6/12,32.646
12/6/12,32.759
13/06/2012,32.9537
14/06/2012,32.4512
15/06/2012,32.512
16/06/2012,32.4003
17/06/2012,32.42
18/06/2012,32.42
19/06/2012,32.4048
20/06/2012,32.3325
21/06/2012,32.559
22/06/2012,33.1453
23/06/2012,33.1415
24/06/2012,33.228
25/06/2012,33.23
26/06/2012,33.2571
27/06/2012,32.861
28/06/2012,32.9736
29/06/2012,33.1605
30/06/2012,32.4165
1/7/12,32.395
2/7/12,32.395
3/7/12,32.587
4/7/12,32.1065
5/7/12,32.3199
6/7/12,32.5207
7/7/12,32.8926
8/7/12,32.945
9/7/12,32.945
10/7/12,32.9575
11/7/12,32.8964
12/7/12,32.6575
13/07/2012,32.73775
14/07/2012,32.5578
15/07/2012,32.599
16/07/2012,32.599
17/07/2012,32.5317
18/07/2012,32.3826
19/07/2012,32.24
20/07/2012,31.8509
21/07/2012,32.033
22/07/2012,32.21
23/07/2012,32.21
24/07/2012,32.6549
25/07/2012,32.9531
26/07/2012,32.7111
27/07/2012,32.3614
28/07/2012,32.0694
29/07/2012,32.03
30/07/2012,32.224
31/07/2012,32.19
1/8/12,32.242
2/8/12,32.289
3/8/12,32.6071
4/8/12,31.9788
5/8/12,31.989
6/8/12,31.989
7/8/12,31.5481
8/8/12,31.5332
9/8/12,31.5403
10/8/12,31.7921
11/8/12,31.849
12/8/12,31.825
13/08/2012,31.825
14/08/2012,31.86
15/08/2012,31.861
16/08/2012,31.855
17/08/2012,31.8391
18/08/2012,32.0439
19/08/2012,32.051
20/08/2012,32.051
21/08/2012,32.0595
22/08/2012,31.775
23/08/2012,31.8924
24/08/2012,31.7088
25/08/2012,31.794
26/08/2012,31.814
27/08/2012,31.815
28/08/2012,31.911
29/08/2012,32.001
30/08/2012,32.215
31/08/2012,32.572
1/9/12,32.3303
2/9/12,32.36
3/9/12,32.36
4/9/12,32.293
5/9/12,32.3012
6/9/12,32.283
7/9/12,31.944
8/9/12,31.66
9/9/12,31.662
10/9/12,31.64
11/9/12,31.6658
12/9/12,31.479
13/09/2012,31.475
14/09/2012,31.1557
15/09/2012,30.4851
16/09/2012,30.581
17/09/2012,30.489
18/09/2012,30.6281
19/09/2012,30.9234
20/09/2012,31.207
21/09/2012,31.219
22/09/2012,31.034
23/09/2012,31.134
24/09/2012,31.134
25/09/2012,31.173
26/09/2012,31.065
27/09/2012,31.3312
28/09/2012,30.9783
29/09/2012,31.1762
30/09/2012,31.187
1/10/12,31.191
2/10/12,31.0961
3/10/12,31.0869
4/10/12,31.2075
5/10/12,30.908
6/10/12,31.0405
7/10/12,30.984
8/10/12,30.897
9/10/12,31.1796
10/10/12,31.1605
11/10/12,31.1385
12/10/12,31.039
13/10/2012,31.103
14/10/2012,31.103
15/10/2012,31.097
16/10/2012,31.0584
17/10/2012,30.865
18/10/2012,30.756
19/10/2012,30.7365
20/10/2012,30.906
21/10/2012,30.894
22/10/2012,30.941
23/10/2012,31.1021
24/10/2012,31.421
25/10/2012,31.433
26/10/2012,31.3563
27/10/2012,31.396
28/10/2012,31.406
29/10/2012,31.391
30/10/2012,31.5101
31/10/2012,31.3692
1/11/12,31.3644
2/11/12,31.2907
3/11/12,31.47
4/11/12,31.477
5/11/12,31.48
6/11/12,31.6103
7/11/12,31.4405
8/11/12,31.537
9/11/12,31.5275
10/11/12,31.5669
11/11/12,31.584
12/11/12,31.551
13/11/2012,31.641
14/11/2012,31.7363
15/11/2012,31.72
16/11/2012,31.654
17/11/2012,31.763
18/11/2012,31.739
19/11/2012,31.692
20/11/2012,31.4295
21/11/2012,31.292
22/11/2012,31.172
23/11/2012,31.1774
24/11/2012,31.067
25/11/2012,30.99
26/11/2012,31.0495
27/11/2012,31.0275
28/11/2012,31.062
29/11/2012,31.142
30/11/2012,30.906
1/12/12,30.8925
2/12/12,30.877
3/12/12,30.9065
4/12/12,30.9065
5/12/12,30.8566
6/12/12,30.79695
7/12/12,30.973
8/12/12,30.81425
9/12/12,30.8245
10/12/12,30.9555
11/12/12,30.7358
12/12/12,30.706
13/12/2012,30.57365
14/12/2012,30.689
15/12/2012,30.716
16/12/2012,30.587
17/12/2012,30.6915
18/12/2012,30.9978
19/12/2012,30.74995
20/12/2012,30.7594
21/12/2012,30.7145
22/12/2012,30.83505
23/12/2012,30.812
24/12/2012,30.812
25/12/2012,30.6115
26/12/2012,30.5875
27/12/2012,30.553
28/12/2012,30.3538
29/12/2012,30.374
30/12/2012,30.3685
31/12/2012,30.3695
1/1/13,30.536
2/1/13,30.55205
3/1/13,30.16675
4/1/13,30.16855
5/1/13,30.395
6/1/13,30.329
7/1/13,30.3545
8/1/13,30.35975
9/1/13,30.30675
10/1/13,30.34065
11/1/13,30.2355
12/1/13,30.3292
13/01/2013,30.123
14/01/2013,30.123
15/01/2013,30.24665
16/01/2013,30.26145
17/01/2013,30.296
18/01/2013,30.22325
19/01/2013,30.2895
20/01/2013,30.271
21/01/2013,30.3255
22/01/2013,30.2642
23/01/2013,30.24585
24/01/2013,30.18925
25/01/2013,30.0542
26/01/2013,30.068
27/01/2013,29.988
28/01/2013,30.038
29/01/2013,30.18245
30/01/2013,30.05275
31/01/2013,30.0257
1/2/13,30.00725
2/2/13,29.849
3/2/13,29.888
4/2/13,29.8535
5/2/13,30.053
6/2/13,29.9537
7/2/13,30.0855
8/2/13,30.192
9/2/13,30.1432
10/2/13,30.17
11/2/13,30.17
12/2/13,30.1731
13/02/2013,30.0485
14/02/2013,30.0655
15/02/2013,30.1115
16/02/2013,30.12075
17/02/2013,30.103
18/02/2013,30.1095
19/02/2013,30.1279
20/02/2013,30.0655
21/02/2013,30.159
22/02/2013,30.454
23/02/2013,30.446
24/02/2013,30.388
25/02/2013,30.38
26/02/2013,30.4045
27/02/2013,30.6815
28/02/2013,30.5525
1/3/13,30.59135
2/3/13,30.73485
3/3/13,30.704
4/3/13,30.704
5/3/13,30.7925
6/3/13,30.6735
7/3/13,30.753
8/3/13,30.71435
9/3/13,30.78415
10/3/13,30.7765
11/3/13,30.7765
12/3/13,30.745
13/03/2013,30.712
14/03/2013,30.8125
15/03/2013,30.73545
16/03/2013,30.6545
17/03/2013,30.6295
18/03/2013,30.6245
19/03/2013,30.768
20/03/2013,30.981
21/03/2013,30.8635
22/03/2013,30.912
23/03/2013,30.8615
24/03/2013,30.844
25/03/2013,30.844
26/03/2013,30.9209
27/03/2013,30.8967
28/03/2013,31.05765
29/03/2013,31.0945
30/03/2013,31.064
31/03/2013,31.0565
1/4/13,31.0565
2/4/13,31.069
3/4/13,31.29055
4/4/13,31.59875
5/4/13,31.6335
6/4/13,31.545
7/4/13,31.6012
8/4/13,31.6012
9/4/13,31.2348
10/4/13,31.00595
11/4/13,30.8815
12/4/13,30.838
13/04/2013,31.093
14/04/2013,31.0682
15/04/2013,31.0682
16/04/2013,31.41305
17/04/2013,31.2552
18/04/2013,31.84305
19/04/2013,31.6073
20/04/2013,31.6858
21/04/2013,31.6545
22/04/2013,31.6545
23/04/2013,31.5908
24/04/2013,31.6125
25/04/2013,31.46615
26/04/2013,31.1281
27/04/2013,31.2718
28/04/2013,31.27625
29/04/2013,31.27625
30/04/2013,30.9275
1/5/13,31.0775
2/5/13,31.3395
3/5/13,31.1961
4/5/13,31.0245
5/5/13,31.0719
6/5/13,31.0719
7/5/13,31.0392
8/5/13,31.041
9/5/13,31.096
10/5/13,31.147
11/5/13,31.42475
12/5/13,31.4187
13/05/2013,31.4187
14/05/2013,31.3474
15/05/2013,31.3454
16/05/2013,31.463
17/05/2013,31.3224
18/05/2013,31.4159
19/05/2013,31.44425
20/05/2013,31.44425
21/05/2013,31.254
22/05/2013,31.232
23/05/2013,31.30985
24/05/2013,31.414
25/05/2013,31.35925
26/05/2013,31.32595
27/05/2013,31.32595
28/05/2013,31.3549
29/05/2013,31.52515
30/05/2013,31.6379
31/05/2013,31.706
1/6/13,31.889
2/6/13,31.91875
3/6/13,31.91875
4/6/13,31.801
5/6/13,31.969
6/6/13,32.154
7/6/13,32.1955
8/6/13,32.1741
9/6/13,32.17295
10/6/13,32.17295
11/6/13,32.2804
12/6/13,32.4535
13/06/2013,32.221
14/06/2013,31.9825
15/06/2013,31.7405
16/06/2013,31.73115
17/06/2013,31.73115
18/06/2013,31.7832
19/06/2013,31.9823
20/06/2013,32.2652
21/06/2013,32.9295
22/06/2013,32.7916
23/06/2013,32.7723
24/06/2013,32.7723
25/06/2013,32.819
26/06/2013,32.838
27/06/2013,32.9589
28/06/2013,32.7715
29/06/2013,32.81595
30/06/2013,32.8531
1/7/13,32.8531
2/7/13,32.943
3/7/13,33.1455
4/7/13,33.1529
5/7/13,33.19155
6/7/13,33.33555
7/7/13,33.34195
8/7/13,33.34195
9/7/13,33.20445
10/7/13,33.0337
11/7/13,32.9276
12/7/13,32.6641
13/07/2013,32.63085
14/07/2013,32.63585
15/07/2013,32.63585
16/07/2013,32.58805
17/07/2013,32.4384
18/07/2013,32.31575
19/07/2013,32.461
20/07/2013,32.3598
21/07/2013,32.36785
22/07/2013,32.36785
23/07/2013,32.32335
24/07/2013,32.32155
25/07/2013,32.46975
26/07/2013,32.6931
27/07/2013,32.775
28/07/2013,32.7901
29/07/2013,32.7901
30/07/2013,32.819
31/07/2013,32.9692
1/8/13,32.99
2/8/13,33.0711
3/8/13,32.80975
4/8/13,32.8342
